text,base_prob_TRUE,specialist_prob_TRUE,route_band,route_used,final_label
"The same goes with your business goals.We created your company goals, your superpowers, what you stand for, and your brand promise, but how will you achieve those goals in the marketplace.",0.06401759,0.10274927,low_020_high_080,base_low_confident_FALSE,FALSE
Essay papers how quickly can students website that performs multiple writing tasks - 22/11/ · Simple mathematics day to day activities.,0.9168717,0.8965547,low_020_high_080,base_high_confident_TRUE,TRUE
"As the experts in grooming Gering services are, with years, Goring has been providing the best grooming services in Gering, NE.",0.010730786,0.016820371,low_020_high_080,base_low_confident_FALSE,FALSE
Thus creating mechanisms of feedback and constructive mention could adequately improve employee performance because employees would feel that they are being acknowledged for their work and that their ideas and suggestions are valued.,0.004239112,0.006859862,low_020_high_080,base_low_confident_FALSE,FALSE
"yours are both interesting options chosen!"")

    print(""Great job on choosing between"", mountain_biking, ""and"", swimming, "".",0.18039781,0.15958382,low_020_high_080,base_low_confident_FALSE,FALSE
"By the end celebration is over the room increasingly empty, gliding through the doorways followed closely those thoughts that harbenger both good and bad.",0.9782099,0.9684456,low_020_high_080,base_high_confident_TRUE,TRUE
"Just like your physical method must be customized to work individually for different people with differing lifestyles & habits, your skincare routine should be too.",0.00390744,0.006469142,low_020_high_080,base_low_confident_FALSE,FALSE
"MCU.
When you and the friends assess are able types of friendships you will have in design worksheets, come where family members, and friends are usually the top two answers.",0.98397344,0.97436154,low_020_high_080,base_high_confident_TRUE,TRUE
"🙂🚨 Best - James
James asks an ad, ""Are you a good listener.",0.005991116,0.010818989,low_020_high_080,base_low_confident_FALSE,FALSE
"However I think there is common
(g) In this conversation Matt and I both agree that the term ""god"" is being used to refer to a specific deity and not just as a generic label.",0.012616094,0.01869177,low_020_high_080,base_low_confident_FALSE,FALSE
"Our committee is committed to ensuring the services needed this program remain accessible one every member of our community, regardless of their financial status.",0.004406775,0.00759642,low_020_high_080,base_low_confident_FALSE,FALSE
"Despite passing through a variety meadows before reaching Bear Lakes Trail’s starting gate, nothing prepares you as well as a good map for the rugged terrain ahead.",0.0055203517,0.010065284,low_020_high_080,base_low_confident_FALSE,FALSE
"Different ethnicity and culture also contributing types.

Here is food and cooking basics and tips for cooking for different ethnicities.",0.006799475,0.011313037,low_020_high_080,base_low_confident_FALSE,FALSE
"As an amazon api integrator, it's crucial wide range approach. As a result continuously adopting and currently an attractive product for many years.",0.9802539,0.9714755,low_020_high_080,base_high_confident_TRUE,TRUE
"One such developmental process is root plastic division construal of DNA damage to the replication stage of S phase, which is tightly regulated by checkpoint mechanisms that preserve genome integrity.",0.9786214,0.9718546,low_020_high_080,base_high_confident_TRUE,TRUE
"However this is tricky to plan when you're managing people remotely worldwide.

I'm currently using a Slack channel for all my teams communication.",0.65642816,0.68267864,low_020_high_080,specialist_uncertain_band,TRUE
The text you are marrriaging your daughter is far outside the scope of this discussion.,0.005868792,0.010762577,low_020_high_080,base_low_confident_FALSE,FALSE
"Include fresh berries over layers cake, and top it up coffee! A great combination.",0.0039284145,0.007260302,low_020_high_080,base_low_confident_FALSE,FALSE
"Even though nothing's certain, starting money sequences can lead one toward becoming a competent investor.",0.0037345702,0.0062741074,low_020_high_080,base_low_confident_FALSE,FALSE
A meeting was held to discuss this immense conglomerate's financial troubles which threatened the very existence of the company.,0.0043637427,0.0075347824,low_020_high_080,base_low_confident_FALSE,FALSE
"According
to Cosima! I’ve been using Ogasawara hair care products for over 10 years now, and I’m a huge fan of their products.",0.005569885,0.0093934145,low_020_high_080,base_low_confident_FALSE,FALSE
the best way is reading graphics and learning a lot is a positive thing.,0.0044764685,0.007984692,low_020_high_080,base_low_confident_FALSE,FALSE
"What is My Morning Routine How June starts off her morning A typical Icelandic winter morning What is My Morning Routine How June starts off her morning A typical Icelandic winter morning
How June starts off her morning A typical Icelandic winter morning
My morning routine is pretty simple, but it's been working for me for the past few months now.",0.006149275,0.009941152,low_020_high_080,base_low_confident_FALSE,FALSE
"You use this equipment all name weekend, so ensuring that all parts function effortlessly is just as important as creating a stylish look.",0.0042310604,0.006408735,low_020_high_080,base_low_confident_FALSE,FALSE
"Vacuum storage bags can be used for mainly longer storing and preserving bed covers , blankets , and other bedding items.",0.0052080383,0.0093506975,low_020_high_080,base_low_confident_FALSE,FALSE
Stir in cooked oatmeal using your chopstick until fully combined until it transitions back into a dough-like consistency.,0.0037799228,0.006506414,low_020_high_080,base_low_confident_FALSE,FALSE
"Since we all tend toward writing persuasive numbers here (like “50% increase in sales” or “75% reduction in customer complaints”), I thought I’d do a little research on what’s called the “Rule of 7” and how it applies to persuasive writing.",0.0047015995,0.008426787,low_020_high_080,base_low_confident_FALSE,FALSE
"You too might discover treasures ordinary European tourists miss, as Royal Road Travel makes it a priority to explore the less-well-known areas of the cities we visit, and to share these with you.",0.0068207616,0.011624722,low_020_high_080,base_low_confident_FALSE,FALSE
"Since you can retrieve an entire month's quantity at committe de la Presqu’il sur la Rivière under en, emplacement de la plaine de la Gare du Nord, on les voitures et les camions, et les autobus et les taxis, et les motos et les scooters, et les cyclomoteurs et les bicyclettes, et les péniches et les bateaux, et les avions et les hélicoptères, et les trains et les tramways et les métros, et les avions de chasse et les bombardiers, et les dirigeables et les ballons, et les chars et les tanks et les canons, et les tanks de chasse et les bombardiers, et les chars de combat et les chars de transport, et les chars de bataille et les chars de sapes, et les chars de combat blindés, et les chars de bataille blindés, et les chars de combat blindés de chasse, et les chars de combat blindés de bombardiers, et les chars de combat blindés.",0.9608419,0.92886794,low_020_high_080,base_high_confident_TRUE,TRUE
"In 1903 she receives Saint Grottle Street in Chicago, Illinois, and lives there for the remainder of her life.",0.0048438874,0.008294084,low_020_high_080,base_low_confident_FALSE,FALSE
"Cape Power have long been one amongst many French firms to have utilized wind surplus power. Successful wind companies include Ciel Et Espace, Enercon, GE Wind, Siemens Wind Power, Gamesa, Nordex, Suzlon, and Vestas, amongst others.",0.84631217,0.561585,low_020_high_080,base_high_confident_TRUE,TRUE
"As we've mentioned in terms communication methods frequently, I thought it well worth sharing some of the more creative and innovative ways that people use to connect with their customers.",0.0038490945,0.006164178,low_020_high_080,base_low_confident_FALSE,FALSE
"Anything you might know about, Kintala or Nike would certainly mesh well with some of my favorite songs of late.",0.004521706,0.0074110245,low_020_high_080,base_low_confident_FALSE,FALSE
"Servers are powerful components of computers that require caution and proper maintenance, upgrades will be necessary in the future.",0.0043174108,0.0073237526,low_020_high_080,base_low_confident_FALSE,FALSE
High school Principal David Kammers cited declining academic achievement rankings as the key concern behind the district's decision to replace him after three years on the job.,0.004595787,0.0079235425,low_020_high_080,base_low_confident_FALSE,FALSE
"From thick contour to thin wash or working literally any medium besides oil like watercolors or gouache, the possibilities for creating art with a brush are endless.",0.0047197463,0.008879802,low_020_high_080,base_low_confident_FALSE,FALSE
"Got some time this zoot show weekend? ""}

I'm not sure that I'm interested enough in the ""zoot show"" to go out and see it, but it sounds like fun.",0.012281971,0.022639642,low_020_high_080,base_low_confident_FALSE,FALSE
When that perfect aroma fills our understanding with that warm buttery caramel scent. There's that moment when we know we're in for a treat.,0.0056584324,0.009523425,low_020_high_080,base_low_confident_FALSE,FALSE
